place,address,Latitude,Longitude
바농오름,제주특별자치도 제주시 조천읍 교래리 산 108,33.4276176,126.6665803
해거름마을공원 인증센터,제주특별자치도 제주시 한경면 판포리 1608-4,33.3700163,126.206681
대정향교,제주특별자치도 서귀포시 안덕면 향교로 165-17,33.2393513,126.2883891
제주올레5코스 공식안내소,제주특별자치도 서귀포시 남원읍 남태해안로 140,33.2812109,126.7340308
동검은이오름,제주특별자치도 제주시 구좌읍 종달리 산 70,33.4880673,126.8804954
월라봉,제주특별자치도 서귀포시 안덕면 감산리 1144,33.2439695,126.3497832
편백나무숲,제주특별자치도 제주시 아라일동 산 31-8,33.443698,126.5562976
당오름,제주특별자치도 제주시 구좌읍 송당리 산 199-1,33.4684776,126.7757638
높은오름,제주특별자치도 제주시 구좌읍 송당리 산 213-1,33.4576129,126.7921824
열리해안도로,제주특별자치도 서귀포시 하예동,33.240031,126.3803208
안세미오름,제주특별자치도 제주시 봉개동 산 2,33.4682542,126.6063061
무병장수테마파크,제주특별자치도 제주시 애월읍 어음13길 196,33.3954527,126.3610827
관곶,제주특별자치도 제주시 조천읍 신흥리,33.5447774,126.650164
원물오름,제주특별자치도 서귀포시 안덕면 동광리 산 41,33.3226391,126.3456997
도두추억애거리,제주특별자치도 제주시 도두일동,33.500359,126.4729644
별도봉산책로,제주특별자치도 제주시 화북일동 4558,33.5199823,126.5551563
숫모르숲길,제주특별자치도 제주시 516로 2596,33.430924,126.595761
제주4.3 안덕 평화공원,제주특별자치도 서귀포시 안덕면 사계리 3630,33.2412295,126.3223524
송당본향당,제주특별자치도 제주시 구좌읍 송당리 산 199-1,33.4684776,126.7757638
개오름,제주특별자치도 서귀포시 표선면 성읍리 2974,33.4239746,126.7687182
범섬,제주특별자치도 서귀포시 법환동,33.2444206,126.5108962
한라산사라오름 산정호수,제주특별자치도 서귀포시 남원읍 신례리 산 2-1,33.299995,126.6297939
신화가든,제주특별자치도 서귀포시 안덕면 서광리 산 24-8,33.3017501,126.3206458
모슬봉,제주특별자치도 서귀포시 대정읍 동일리 2081-3,33.2400794,126.2581715
민오름,제주특별자치도 제주시 봉개동 산 64 일대,33.4363994,126.6366437
고근산 산책로,제주특별자치도 서귀포시 서호동 1286-1,33.2663637,126.5123088
미악산,제주특별자치도 서귀포시 동홍동 2195,33.2663197,126.5671727
제주향농원,제주특별자치도 서귀포시 일주서로 661,33.2584326,126.4353135
이중섭거주지,제주특별자치도 서귀포시 이중섭로 29,33.2455319,126.564526
족은노꼬메오름,제주특별자치도 제주시 애월읍 유수암리 산 138,33.3923111,126.4152399
우뭇개해안,제주특별자치도 서귀포시 성산읍 성산리,33.4699253,126.932416
서우봉 일몰지,제주특별자치도 제주시 조천읍 함덕리 129,33.5482434,126.6772573
정난주마리아묘,제주특별자치도 서귀포시 대정읍 동일리 10-1,33.2544822,126.2607808
제주올레14코스 공식안내소,제주특별자치도 제주시 한경면 저지리 1843-4,33.3337472,126.2562749
개다리폭포,제주특별자치도 서귀포시 색달동 3101-1,33.2814107,126.4111118
세리월드 카트레이싱,제주특별자치도 서귀포시 법환동 881-2,33.2467308,126.5116619
톨칸이해변,제주특별자치도 제주시 우도면 연평리,33.5033191,126.9556775
다랑쉬굴,제주특별자치도 제주시 구좌읍 세화리 2608-3,33.4680066,126.8314966
중엄새물,제주특별자치도 제주시 애월읍 신엄리,33.4663359,126.3688876
